Season,Race,DriverID,RacePosition
2024,Bahrain Grand Prix,tsunoda,14.0
2024,Bahrain Grand Prix,albon,15.0
2024,Bahrain Grand Prix,hulkenberg,16.0
2024,Bahrain Grand Prix,ocon,17.0
2024,Bahrain Grand Prix,gasly,18.0
2024,Bahrain Grand Prix,bottas,19.0
2024,Bahrain Grand Prix,sargeant,20.0
2024,Saudi Arabian Grand Prix,max_verstappen,1.0
2024,Saudi Arabian Grand Prix,perez,2.0
2024,Saudi Arabian Grand Prix,leclerc,3.0
2024,Saudi Arabian Grand Prix,piastri,4.0
2024,Saudi Arabian Grand Prix,alonso,5.0
2024,Saudi Arabian Grand Prix,russell,6.0
2024,Saudi Arabian Grand Prix,bearman,7.0
2024,Saudi Arabian Grand Prix,norris,8.0
2024,Saudi Arabian Grand Prix,hamilton,9.0
2024,Saudi Arabian Grand Prix,hulkenberg,10.0
2024,Saudi Arabian Grand Prix,albon,11.0
2024,Saudi Arabian Grand Prix,kevin_magnussen,12.0
2024,Saudi Arabian Grand Prix,ocon,13.0
2024,Saudi Arabian Grand Prix,sargeant,14.0
2024,Saudi Arabian Grand Prix,tsunoda,15.0
2024,Saudi Arabian Grand Prix,ricciardo,16.0
2024,Saudi Arabian Grand Prix,bottas,17.0
2024,Saudi Arabian Grand Prix,zhou,18.0
2024,Saudi Arabian Grand Prix,stroll,19.0
2024,Saudi Arabian Grand Prix,gasly,20.0
2024,Australian Grand Prix,sainz,1.0
2024,Australian Grand Prix,leclerc,2.0
2024,Australian Grand Prix,norris,3.0
2024,Australian Grand Prix,piastri,4.0
2024,Australian Grand Prix,perez,5.0
2024,Australian Grand Prix,stroll,6.0
2024,Australian Grand Prix,tsunoda,7.0
2024,Australian Grand Prix,alonso,8.0
2024,Australian Grand Prix,hulkenberg,9.0
2024,Australian Grand Prix,kevin_magnussen,10.0
2024,Australian Grand Prix,albon,11.0
2024,Australian Grand Prix,ricciardo,12.0
2024,Australian Grand Prix,gasly,13.0
2024,Australian Grand Prix,bottas,14.0
2024,Australian Grand Prix,zhou,15.0
2024,Australian Grand Prix,ocon,16.0
2024,Australian Grand Prix,russell,17.0
2024,Australian Grand Prix,hamilton,18.0
2024,Australian Grand Prix,max_verstappen,19.0
2024,Japanese Grand Prix,max_verstappen,1.0
2024,Japanese Grand Prix,perez,2.0
2024,Japanese Grand Prix,sainz,3.0
2024,Japanese Grand Prix,leclerc,4.0
2024,Japanese Grand Prix,norris,5.0
2024,Japanese Grand Prix,alonso,6.0
2024,Japanese Grand Prix,russell,7.0
2024,Japanese Grand Prix,piastri,8.0
2024,Japanese Grand Prix,hamilton,9.0
2024,Japanese Grand Prix,tsunoda,10.0
2024,Japanese Grand Prix,hulkenberg,11.0
2024,Japanese Grand Prix,stroll,12.0
2024,Japanese Grand Prix,kevin_magnussen,13.0
2024,Japanese Grand Prix,bottas,14.0
2024,Japanese Grand Prix,ocon,15.0
2024,Japanese Grand Prix,gasly,16.0
2024,Japanese Grand Prix,sargeant,17.0
2024,Japanese Grand Prix,zhou,18.0
2024,Japanese Grand Prix,ricciardo,19.0
2024,Japanese Grand Prix,albon,20.0
2024,Chinese Grand Prix,max_verstappen,1.0
2024,Chinese Grand Prix,norris,2.0
2024,Chinese Grand Prix,perez,3.0
2024,Chinese Grand Prix,leclerc,4.0
2024,Chinese Grand Prix,sainz,5.0
2024,Chinese Grand Prix,russell,6.0
2024,Chinese Grand Prix,alonso,7.0
2024,Chinese Grand Prix,piastri,8.0
2024,Chinese Grand Prix,hamilton,9.0
2024,Chinese Grand Prix,hulkenberg,10.0
2024,Chinese Grand Prix,ocon,11.0
2024,Chinese Grand Prix,albon,12.0
2024,Chinese Grand Prix,gasly,13.0
2024,Chinese Grand Prix,zhou,14.0
2024,Chinese Grand Prix,stroll,15.0
2024,Chinese Grand Prix,kevin_magnussen,16.0
2024,Chinese Grand Prix,sargeant,17.0
2024,Chinese Grand Prix,ricciardo,18.0
2024,Chinese Grand Prix,tsunoda,19.0
2024,Chinese Grand Prix,bottas,20.0
2024,Miami Grand Prix,norris,1.0
2024,Miami Grand Prix,max_verstappen,2.0
2024,Miami Grand Prix,leclerc,3.0
2024,Miami Grand Prix,perez,4.0
2024,Miami Grand Prix,sainz,5.0
2024,Miami Grand Prix,hamilton,6.0
2024,Miami Grand Prix,tsunoda,7.0
2024,Miami Grand Prix,russell,8.0
2024,Miami Grand Prix,alonso,9.0
2024,Miami Grand Prix,ocon,10.0
2024,Miami Grand Prix,hulkenberg,11.0
2024,Miami Grand Prix,gasly,12.0
2024,Miami Grand Prix,piastri,13.0
2024,Miami Grand Prix,zhou,14.0
2024,Miami Grand Prix,ricciardo,15.0
2024,Miami Grand Prix,bottas,16.0
2024,Miami Grand Prix,stroll,17.0
2024,Miami Grand Prix,albon,18.0
2024,Miami Grand Prix,kevin_magnussen,19.0
2024,Miami Grand Prix,sargeant,20.0
2024,Emilia Romagna Grand Prix,max_verstappen,1.0
2024,Emilia Romagna Grand Prix,norris,2.0
2024,Emilia Romagna Grand Prix,leclerc,3.0
2024,Emilia Romagna Grand Prix,piastri,4.0
2024,Emilia Romagna Grand Prix,sainz,5.0
2024,Emilia Romagna Grand Prix,hamilton,6.0
2024,Emilia Romagna Grand Prix,russell,7.0
2024,Emilia Romagna Grand Prix,perez,8.0
2024,Emilia Romagna Grand Prix,stroll,9.0
2024,Emilia Romagna Grand Prix,tsunoda,10.0
2024,Emilia Romagna Grand Prix,hulkenberg,11.0
2024,Emilia Romagna Grand Prix,kevin_magnussen,12.0
2024,Emilia Romagna Grand Prix,ricciardo,13.0
2024,Emilia Romagna Grand Prix,ocon,14.0
2024,Emilia Romagna Grand Prix,zhou,15.0
2024,Emilia Romagna Grand Prix,gasly,16.0
2024,Emilia Romagna Grand Prix,sargeant,17.0
2024,Emilia Romagna Grand Prix,bottas,18.0
2024,Emilia Romagna Grand Prix,alonso,19.0
2024,Emilia Romagna Grand Prix,albon,20.0
2024,Monaco Grand Prix,leclerc,1.0
2024,Monaco Grand Prix,piastri,2.0
2024,Monaco Grand Prix,sainz,3.0
2024,Monaco Grand Prix,norris,4.0
2024,Monaco Grand Prix,russell,5.0
2024,Monaco Grand Prix,max_verstappen,6.0
2024,Monaco Grand Prix,hamilton,7.0
2024,Monaco Grand Prix,tsunoda,8.0
2024,Monaco Grand Prix,albon,9.0
2024,Monaco Grand Prix,gasly,10.0
2024,Monaco Grand Prix,alonso,11.0
2024,Monaco Grand Prix,ricciardo,12.0
2024,Monaco Grand Prix,bottas,13.0
2024,Monaco Grand Prix,stroll,14.0
2024,Monaco Grand Prix,sargeant,15.0
2024,Monaco Grand Prix,zhou,16.0
2024,Monaco Grand Prix,ocon,17.0
2024,Monaco Grand Prix,perez,18.0
2024,Monaco Grand Prix,hulkenberg,19.0
2024,Monaco Grand Prix,kevin_magnussen,20.0
2024,Canadian Grand Prix,max_verstappen,1.0
2024,Canadian Grand Prix,norris,2.0
2024,Canadian Grand Prix,russell,3.0
2024,Canadian Grand Prix,hamilton,4.0
2024,Canadian Grand Prix,piastri,5.0
2024,Canadian Grand Prix,alonso,6.0
2024,Canadian Grand Prix,stroll,7.0
2024,Canadian Grand Prix,ricciardo,8.0
2024,Canadian Grand Prix,gasly,9.0
2024,Canadian Grand Prix,ocon,10.0
2024,Canadian Grand Prix,hulkenberg,11.0
2024,Canadian Grand Prix,kevin_magnussen,12.0
2024,Canadian Grand Prix,bottas,13.0
2024,Canadian Grand Prix,tsunoda,14.0
2024,Canadian Grand Prix,zhou,15.0
2024,Canadian Grand Prix,sainz,16.0
2024,Canadian Grand Prix,albon,17.0
2024,Canadian Grand Prix,perez,18.0
2024,Canadian Grand Prix,leclerc,19.0
2024,Canadian Grand Prix,sargeant,20.0
2024,Spanish Grand Prix,max_verstappen,1.0
2024,Spanish Grand Prix,norris,2.0
2024,Spanish Grand Prix,hamilton,3.0
2024,Spanish Grand Prix,russell,4.0
2024,Spanish Grand Prix,leclerc,5.0
2024,Spanish Grand Prix,sainz,6.0
2024,Spanish Grand Prix,piastri,7.0
2024,Spanish Grand Prix,perez,8.0
2024,Spanish Grand Prix,gasly,9.0
2024,Spanish Grand Prix,ocon,10.0
2024,Spanish Grand Prix,hulkenberg,11.0
2024,Spanish Grand Prix,alonso,12.0
2024,Spanish Grand Prix,zhou,13.0
2024,Spanish Grand Prix,stroll,14.0
2024,Spanish Grand Prix,ricciardo,15.0
2024,Spanish Grand Prix,bottas,16.0
2024,Spanish Grand Prix,kevin_magnussen,17.0
2024,Spanish Grand Prix,albon,18.0
2024,Spanish Grand Prix,tsunoda,19.0
2024,Spanish Grand Prix,sargeant,20.0
2024,Austrian Grand Prix,russell,1.0
2024,Austrian Grand Prix,piastri,2.0
2024,Austrian Grand Prix,sainz,3.0
2024,Austrian Grand Prix,hamilton,4.0
2024,Austrian Grand Prix,max_verstappen,5.0
2024,Austrian Grand Prix,hulkenberg,6.0
2024,Austrian Grand Prix,perez,7.0
2024,Austrian Grand Prix,kevin_magnussen,8.0
2024,Austrian Grand Prix,ricciardo,9.0
2024,Austrian Grand Prix,gasly,10.0
2024,Austrian Grand Prix,leclerc,11.0
2024,Austrian Grand Prix,ocon,12.0
2024,Austrian Grand Prix,stroll,13.0
2024,Austrian Grand Prix,tsunoda,14.0
2024,Austrian Grand Prix,albon,15.0
2024,Austrian Grand Prix,bottas,16.0
2024,Austrian Grand Prix,zhou,17.0
2024,Austrian Grand Prix,alonso,18.0
2024,Austrian Grand Prix,sargeant,19.0
2024,Austrian Grand Prix,norris,20.0
2024,British Grand Prix,hamilton,1.0
2024,British Grand Prix,max_verstappen,2.0
2024,British Grand Prix,norris,3.0
2024,British Grand Prix,piastri,4.0
2024,British Grand Prix,sainz,5.0
2024,British Grand Prix,hulkenberg,6.0
2024,British Grand Prix,stroll,7.0
2024,British Grand Prix,alonso,8.0
2024,British Grand Prix,albon,9.0
2024,British Grand Prix,tsunoda,10.0
2024,British Grand Prix,sargeant,11.0
2024,British Grand Prix,kevin_magnussen,12.0
2024,British Grand Prix,ricciardo,13.0
2024,British Grand Prix,leclerc,14.0
2024,British Grand Prix,bottas,15.0
2024,British Grand Prix,ocon,16.0
2024,British Grand Prix,perez,17.0
2024,British Grand Prix,zhou,18.0
2024,British Grand Prix,russell,19.0
2024,British Grand Prix,gasly,20.0
2024,Hungarian Grand Prix,piastri,1.0
2024,Hungarian Grand Prix,norris,2.0
2024,Hungarian Grand Prix,hamilton,3.0
2024,Hungarian Grand Prix,leclerc,4.0
2024,Hungarian Grand Prix,max_verstappen,5.0
2024,Hungarian Grand Prix,sainz,6.0
2024,Hungarian Grand Prix,perez,7.0
2024,Hungarian Grand Prix,russell,8.0
2024,Hungarian Grand Prix,tsunoda,9.0
2024,Hungarian Grand Prix,stroll,10.0
2024,Hungarian Grand Prix,alonso,11.0
2024,Hungarian Grand Prix,ricciardo,12.0
2024,Hungarian Grand Prix,hulkenberg,13.0
2024,Hungarian Grand Prix,albon,14.0
2024,Hungarian Grand Prix,kevin_magnussen,15.0
2024,Hungarian Grand Prix,bottas,16.0
2024,Hungarian Grand Prix,sargeant,17.0
2024,Hungarian Grand Prix,ocon,18.0
2024,Hungarian Grand Prix,zhou,19.0
2024,Hungarian Grand Prix,gasly,20.0
2024,Belgian Grand Prix,hamilton,1.0
2024,Belgian Grand Prix,piastri,2.0
2024,Belgian Grand Prix,leclerc,3.0
2024,Belgian Grand Prix,max_verstappen,4.0
2024,Belgian Grand Prix,norris,5.0
2024,Belgian Grand Prix,sainz,6.0
2024,Belgian Grand Prix,perez,7.0
2024,Belgian Grand Prix,alonso,8.0
2024,Belgian Grand Prix,ocon,9.0
2024,Belgian Grand Prix,ricciardo,10.0
2024,Belgian Grand Prix,stroll,11.0
2024,Belgian Grand Prix,albon,12.0
2024,Belgian Grand Prix,gasly,13.0
2024,Belgian Grand Prix,kevin_magnussen,14.0
2024,Belgian Grand Prix,bottas,15.0
2024,Belgian Grand Prix,tsunoda,16.0
2024,Belgian Grand Prix,sargeant,17.0
2024,Belgian Grand Prix,hulkenberg,18.0
2024,Belgian Grand Prix,zhou,19.0
2024,Belgian Grand Prix,russell,20.0
2024,Dutch Grand Prix,norris,1.0
2024,Dutch Grand Prix,max_verstappen,2.0
2024,Dutch Grand Prix,leclerc,3.0
2024,Dutch Grand Prix,piastri,4.0
2024,Dutch Grand Prix,sainz,5.0
2024,Dutch Grand Prix,perez,6.0
2024,Dutch Grand Prix,russell,7.0
2024,Dutch Grand Prix,hamilton,8.0
2024,Dutch Grand Prix,gasly,9.0
2024,Dutch Grand Prix,alonso,10.0
2024,Dutch Grand Prix,hulkenberg,11.0
2024,Dutch Grand Prix,ricciardo,12.0
2024,Dutch Grand Prix,stroll,13.0
2024,Dutch Grand Prix,albon,14.0
2024,Dutch Grand Prix,ocon,15.0
2024,Dutch Grand Prix,sargeant,16.0
2024,Dutch Grand Prix,tsunoda,17.0
2024,Dutch Grand Prix,kevin_magnussen,18.0
2024,Dutch Grand Prix,bottas,19.0
2024,Dutch Grand Prix,zhou,20.0
2024,Italian Grand Prix,leclerc,1.0
2024,Italian Grand Prix,piastri,2.0
2024,Italian Grand Prix,norris,3.0
2024,Italian Grand Prix,sainz,4.0
2024,Italian Grand Prix,hamilton,5.0
2024,Italian Grand Prix,max_verstappen,6.0
2024,Italian Grand Prix,russell,7.0
2024,Italian Grand Prix,perez,8.0
2024,Italian Grand Prix,albon,9.0
2024,Italian Grand Prix,kevin_magnussen,10.0
2024,Italian Grand Prix,alonso,11.0
2024,Italian Grand Prix,colapinto,12.0
2024,Italian Grand Prix,ricciardo,13.0
2024,Italian Grand Prix,ocon,14.0
2024,Italian Grand Prix,gasly,15.0
2024,Italian Grand Prix,bottas,16.0
2024,Italian Grand Prix,hulkenberg,17.0
2024,Italian Grand Prix,zhou,18.0
2024,Italian Grand Prix,stroll,19.0
2024,Italian Grand Prix,tsunoda,20.0
2024,Azerbaijan Grand Prix,piastri,1.0
2024,Azerbaijan Grand Prix,leclerc,2.0
2024,Azerbaijan Grand Prix,russell,3.0
2024,Azerbaijan Grand Prix,norris,4.0
2024,Azerbaijan Grand Prix,max_verstappen,5.0
2024,Azerbaijan Grand Prix,alonso,6.0
2024,Azerbaijan Grand Prix,albon,7.0
2024,Azerbaijan Grand Prix,colapinto,8.0
2024,Azerbaijan Grand Prix,hamilton,9.0
2024,Azerbaijan Grand Prix,bearman,10.0
2024,Azerbaijan Grand Prix,hulkenberg,11.0
2024,Azerbaijan Grand Prix,gasly,12.0
2024,Azerbaijan Grand Prix,ricciardo,13.0
2024,Azerbaijan Grand Prix,zhou,14.0
2024,Azerbaijan Grand Prix,ocon,15.0
2024,Azerbaijan Grand Prix,bottas,16.0
2024,Azerbaijan Grand Prix,perez,17.0
2024,Azerbaijan Grand Prix,sainz,18.0
2024,Azerbaijan Grand Prix,stroll,19.0
2024,Azerbaijan Grand Prix,tsunoda,20.0
2024,Singapore Grand Prix,norris,1.0
2024,Singapore Grand Prix,max_verstappen,2.0
2024,Singapore Grand Prix,piastri,3.0
2024,Singapore Grand Prix,russell,4.0
2024,Singapore Grand Prix,leclerc,5.0
2024,Singapore Grand Prix,hamilton,6.0
2024,Singapore Grand Prix,sainz,7.0
2024,Singapore Grand Prix,alonso,8.0
2024,Singapore Grand Prix,hulkenberg,9.0
2024,Singapore Grand Prix,perez,10.0
2024,Singapore Grand Prix,colapinto,11.0
2024,Singapore Grand Prix,tsunoda,12.0
2024,Singapore Grand Prix,ocon,13.0
2024,Singapore Grand Prix,stroll,14.0
2024,Singapore Grand Prix,zhou,15.0
2024,Singapore Grand Prix,bottas,16.0
2024,Singapore Grand Prix,gasly,17.0
2024,Singapore Grand Prix,ricciardo,18.0
2024,Singapore Grand Prix,kevin_magnussen,19.0
2024,Singapore Grand Prix,albon,20.0
2024,United States Grand Prix,leclerc,1.0
2024,United States Grand Prix,sainz,2.0
2024,United States Grand Prix,max_verstappen,3.0
2024,United States Grand Prix,norris,4.0
2024,United States Grand Prix,piastri,5.0
2024,United States Grand Prix,russell,6.0
2024,United States Grand Prix,perez,7.0
2024,United States Grand Prix,hulkenberg,8.0
2024,United States Grand Prix,lawson,9.0
2024,United States Grand Prix,colapinto,10.0
2024,United States Grand Prix,kevin_magnussen,11.0
2024,United States Grand Prix,gasly,12.0
2024,United States Grand Prix,alonso,13.0
2024,United States Grand Prix,tsunoda,14.0
2024,United States Grand Prix,stroll,15.0
2024,United States Grand Prix,albon,16.0
2024,United States Grand Prix,bottas,17.0
2024,United States Grand Prix,ocon,18.0
2024,United States Grand Prix,zhou,19.0
2024,United States Grand Prix,hamilton,20.0
2024,Mexico City Grand Prix,sainz,1.0
2024,Mexico City Grand Prix,norris,2.0
2024,Mexico City Grand Prix,leclerc,3.0
2024,Mexico City Grand Prix,hamilton,4.0
2024,Mexico City Grand Prix,russell,5.0
2024,Mexico City Grand Prix,max_verstappen,6.0
2024,Mexico City Grand Prix,kevin_magnussen,7.0
2024,Mexico City Grand Prix,piastri,8.0
2024,Mexico City Grand Prix,hulkenberg,9.0
2024,Mexico City Grand Prix,gasly,10.0
2024,Mexico City Grand Prix,stroll,11.0
2024,Mexico City Grand Prix,colapinto,12.0
2024,Mexico City Grand Prix,ocon,13.0
2024,Mexico City Grand Prix,bottas,14.0
2024,Mexico City Grand Prix,zhou,15.0
2024,Mexico City Grand Prix,lawson,16.0
2024,Mexico City Grand Prix,perez,17.0
2024,Mexico City Grand Prix,alonso,18.0
2024,Mexico City Grand Prix,albon,19.0
2024,Mexico City Grand Prix,tsunoda,20.0
2024,São Paulo Grand Prix,max_verstappen,1.0
2024,São Paulo Grand Prix,ocon,2.0
2024,São Paulo Grand Prix,gasly,3.0
2024,São Paulo Grand Prix,russell,4.0
2024,São Paulo Grand Prix,leclerc,5.0
2024,São Paulo Grand Prix,norris,6.0
2024,São Paulo Grand Prix,tsunoda,7.0
2024,São Paulo Grand Prix,piastri,8.0
2024,São Paulo Grand Prix,lawson,9.0
2024,São Paulo Grand Prix,hamilton,10.0
2024,São Paulo Grand Prix,perez,11.0
2024,São Paulo Grand Prix,bearman,12.0
2024,São Paulo Grand Prix,bottas,13.0
2024,São Paulo Grand Prix,alonso,14.0
2024,São Paulo Grand Prix,zhou,15.0
2024,São Paulo Grand Prix,sainz,16.0
2024,São Paulo Grand Prix,colapinto,17.0
2024,São Paulo Grand Prix,albon,18.0
2024,São Paulo Grand Prix,stroll,19.0
2024,São Paulo Grand Prix,hulkenberg,20.0
2024,Las Vegas Grand Prix,russell,1.0
2024,Las Vegas Grand Prix,hamilton,2.0
2024,Las Vegas Grand Prix,sainz,3.0
2024,Las Vegas Grand Prix,leclerc,4.0
2024,Las Vegas Grand Prix,max_verstappen,5.0
2024,Las Vegas Grand Prix,norris,6.0
2024,Las Vegas Grand Prix,piastri,7.0
2024,Las Vegas Grand Prix,hulkenberg,8.0
2024,Las Vegas Grand Prix,tsunoda,9.0
2024,Las Vegas Grand Prix,perez,10.0
2024,Las Vegas Grand Prix,alonso,11.0
2024,Las Vegas Grand Prix,kevin_magnussen,12.0
2024,Las Vegas Grand Prix,zhou,13.0
2024,Las Vegas Grand Prix,colapinto,14.0
2024,Las Vegas Grand Prix,stroll,15.0
2024,Las Vegas Grand Prix,lawson,16.0
2024,Las Vegas Grand Prix,ocon,17.0
2024,Las Vegas Grand Prix,bottas,18.0
2024,Las Vegas Grand Prix,albon,19.0
2024,Las Vegas Grand Prix,gasly,20.0
2024,Qatar Grand Prix,max_verstappen,1.0
2024,Qatar Grand Prix,leclerc,2.0
2024,Qatar Grand Prix,piastri,3.0
2024,Qatar Grand Prix,russell,4.0
2024,Qatar Grand Prix,gasly,5.0
2024,Qatar Grand Prix,sainz,6.0
2024,Qatar Grand Prix,alonso,7.0
2024,Qatar Grand Prix,zhou,8.0
2024,Qatar Grand Prix,kevin_magnussen,9.0
2024,Qatar Grand Prix,norris,10.0
2024,Qatar Grand Prix,bottas,11.0
2024,Qatar Grand Prix,hamilton,12.0
2024,Qatar Grand Prix,tsunoda,13.0
2024,Qatar Grand Prix,lawson,14.0
2024,Qatar Grand Prix,albon,15.0
2024,Qatar Grand Prix,hulkenberg,16.0
2024,Qatar Grand Prix,perez,17.0
2024,Qatar Grand Prix,stroll,18.0
2024,Qatar Grand Prix,colapinto,19.0
2024,Qatar Grand Prix,ocon,20.0
2024,Abu Dhabi Grand Prix,norris,1.0
2024,Abu Dhabi Grand Prix,sainz,2.0
2024,Abu Dhabi Grand Prix,leclerc,3.0
2024,Abu Dhabi Grand Prix,hamilton,4.0
2024,Abu Dhabi Grand Prix,russell,5.0
2024,Abu Dhabi Grand Prix,max_verstappen,6.0
2024,Abu Dhabi Grand Prix,gasly,7.0
2024,Abu Dhabi Grand Prix,hulkenberg,8.0
2024,Abu Dhabi Grand Prix,alonso,9.0
2024,Abu Dhabi Grand Prix,piastri,10.0
2024,Abu Dhabi Grand Prix,albon,11.0
2024,Abu Dhabi Grand Prix,tsunoda,12.0
2024,Abu Dhabi Grand Prix,zhou,13.0
2024,Abu Dhabi Grand Prix,stroll,14.0
2024,Abu Dhabi Grand Prix,doohan,15.0
2024,Abu Dhabi Grand Prix,kevin_magnussen,16.0
2024,Abu Dhabi Grand Prix,lawson,17.0
2024,Abu Dhabi Grand Prix,bottas,18.0
2024,Abu Dhabi Grand Prix,colapinto,19.0
2024,Abu Dhabi Grand Prix,perez,20.0
